,additional_info,address,latitude,longitude,name,phone_number,type,url
3488,New Construction,Bronx,40.837902,-73.901416,3825 AND 3827 THIRD AVENUE,,Affordable Housing,
3489,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3490,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3491,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3492,Preservation,Manhattan,,,Carnegie Park,,Affordable Housing,
3493,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3494,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3495,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3496,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3497,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3498,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3499,Preservation,Brooklyn,40.691201,-73.952812,CABS Senior Housing (20140198),,Affordable Housing,
3500,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3501,Preservation,Bronx,40.842766,-73.889149,Fairmont Place HDFC,,Affordable Housing,
3502,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3503,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3504,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3505,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3506,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3507,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3508,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3509,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3510,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3511,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3512,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3513,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3514,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3515,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3516,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3517,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3518,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3519,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3520,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3521,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3522,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3523,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3524,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3525,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3526,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3527,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3528,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3529,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3530,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3531,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3532,Preservation,Manhattan,40.724748999999996,-73.975269,El Borinquen II,,Affordable Housing,
3533,Preservation,Manhattan,40.726965,-73.978298,El Borinquen II,,Affordable Housing,
3534,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3535,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3536,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3537,New Construction,Bronx,40.872282,-73.87562,The Bedford,,Affordable Housing,
3538,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3539,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3540,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3541,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3542,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3543,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3544,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3545,Preservation,Manhattan,40.799427,-73.960927,153 Manhattan Ave HDFC Extended Affordability,,Affordable Housing,
3546,Preservation,Manhattan,40.799490000000006,-73.96088,153 Manhattan Ave HDFC Extended Affordability,,Affordable Housing,
3547,Preservation,Manhattan,40.799553,-73.960833,153 Manhattan Ave HDFC Extended Affordability,,Affordable Housing,
3548,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3549,New Construction,Manhattan,40.866733,-73.923919,THE STACK,,Affordable Housing,
3550,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3551,Preservation,Queens,40.777568,-73.901635,Vesta Steinway,,Affordable Housing,
3552,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3553,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3554,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3555,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3556,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3557,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3558,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3559,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3560,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3561,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3562,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3563,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3564,New Construction,Brooklyn,40.69746,-73.97071,Navy Green (Building R2),,Affordable Housing,
3565,Preservation,Bronx,40.817376,-73.900098,TBX902 - Banana Kelly,,Affordable Housing,
3566,Preservation,Bronx,40.820288,-73.89343199999999,TBX902 - Banana Kelly,,Affordable Housing,
3567,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3568,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3569,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3570,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3571,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3572,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3573,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3574,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3575,New Construction,Manhattan,40.739565999999996,-73.977039,My Micro NY fka Adapt NYC/Micro Units,,Affordable Housing,
3576,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3577,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3578,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3579,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3580,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3581,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3582,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3583,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3584,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3585,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3586,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3587,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3588,Preservation,Manhattan,40.875121,-73.912461,Promenade Apartments,,Affordable Housing,
3589,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3590,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3591,New Construction,Brooklyn,40.675101,-73.931827,Concern Bergen (20126043),,Affordable Housing,
3592,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3593,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3594,New Construction,Brooklyn,40.715159,-73.939578,57 AND 59 ORIENT AVENUE,,Affordable Housing,
3595,New Construction,Brooklyn,40.715173,-73.939531,57 AND 59 ORIENT AVENUE,,Affordable Housing,
3596,New Construction,Brooklyn,40.668453,-73.990289,MERCY. 485 4TH AVE. MERCY HOME,,Affordable Housing,
3597,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3598,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3599,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3600,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3601,New Construction,Queens,40.746437,-73.892251,THE ROOSEVELT,,Affordable Housing,
3602,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3603,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3604,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3605,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3606,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3607,New Construction,Bronx,40.811296,-73.9054,Crossroads Plaza- Rental Low,,Affordable Housing,
3608,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3609,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3610,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3611,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3612,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3613,Preservation,Bronx,40.855396,-73.885752,Belmont Venezia,,Affordable Housing,
3614,Preservation,Bronx,40.854315,-73.883411,Belmont Venezia,,Affordable Housing,
3615,Preservation,Bronx,40.85693,-73.885398,Belmont Venezia,,Affordable Housing,
3616,Preservation,Bronx,40.854475,-73.88333100000001,Belmont Venezia,,Affordable Housing,
3617,Preservation,Bronx,40.854554,-73.883291,Belmont Venezia,,Affordable Housing,
3618,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3619,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3620,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3621,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3622,Preservation,Manhattan,40.798269,-73.962676,74 W 105th Street,,Affordable Housing,
3623,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3624,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3625,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3626,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3627,New Construction,Brooklyn,40.664986,-73.8951,Livonia Commons,,Affordable Housing,
3628,New Construction,Brooklyn,40.664945,-73.895111,Livonia Commons,,Affordable Housing,
3629,New Construction,Brooklyn,40.664165999999994,-73.89585500000001,Livonia Commons,,Affordable Housing,
3630,New Construction,Brooklyn,40.663863,-73.897661,Livonia Commons,,Affordable Housing,
3631,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3632,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3633,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3634,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3635,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3636,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3637,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3638,NYPL,West 115th Street,40.80297988196676,-73.95353074430393,115th Street,,Library,
3639,NYPL,East 125th Street,40.80301816141575,-73.9348475633247,125th Street,,Library,
3640,NYPL,West 53rd Street,40.76080689474172,-73.97736329270697,53rd Street,,Library,
3641,NYPL,East 58th Street,40.7621860177235,-73.9693817046576,58th Street,,Library,
3642,NYPL,East 67th Street,40.76491500625342,-73.95954994584243,67th Street,,Library,
3643,NYPL,East 96th Street,40.78595979862155,-73.9518056716208,96th Street,,Library,
3644,NYPL,East 110th Street,40.79421476546373,-73.94345827853815,Aguilar,,Library,
3645,NYPL,Barnes Avenue,40.86680442902693,-73.86322248483968,Allerton,,Library,
3646,NYPL,West 20th Street,40.74046545561088,-73.99335691118674,Andrew Heiskell Braille and Talking Book,,Library,
3647,NYPL,North End Avenue,40.71569087343909,-74.0157487123272,Battery Park City Library,,Library,
3648,NYPL,Asch Loop North,40.87075330808789,-73.82931594567218,Baychester,,Library,
3649,NYPL,East 186th Street,40.85434421451861,-73.88788268526544,Belmont Library and Enrico Fermi Cultural Center,,Library,
3650,NYPL,West 100th Street,40.79587354648015,-73.96760677135273,Bloomingdale,,Library,
3651,NYPL,East Kingsbridge Road,40.86298060519321,-73.89450288645044,Bronx Library Center,,Library,
3652,NYPL,Castle Hill Avenue,40.82662920810023,-73.85017019717382,Castle Hill,,Library,
3653,NYPL,East Broadway,40.71333307050747,-73.99648986636721,Chatham Square,,Library,
3654,NYPL,City Island Avenue,40.8476919036199,-73.78636658900808,City Island,,Library,
3655,NYPL,Morrison Avenue,40.82999287527917,-73.87502060024048,Clason's Point,,Library,
3656,NYPL,10th Avenue,40.7649346183948,-73.99122081783712,Columbus,,Library,
3657,NYPL,West 136th Street,40.81483582138157,-73.94116092350963,Countee Cullen,,Library,
3658,NYPL,Richmond Road,40.59039133599787,-74.1011372893581,Dongan Hills,,Library,
3659,NYPL,East Gun Hill Road,40.87013970297055,-73.84506427532864,Eastchester,,Library,
3660,NYPL,East 233rd Street,40.88889489584642,-73.84083712785493,Edenwald,,Library,
3661,NYPL,East 23rd Street,40.7380871203906,-73.98204888964264,Epiphany,,Library,
3662,NYPL,West 179th Street,40.84787004116821,-73.93386591312449,Fort Washington,,Library,
3663,NYPL,University Avenue,40.85742189422779,-73.90931635032427,Francis Martin,,Library,
3664,NYPL,West 125th Street,40.8137689645727,-73.95705320654999,George Bruce,,Library,
3665,NYPL,East 46th Street,40.75406787555062,-73.97356771683344,Grand Central,,Library,
3666,NYPL,East 173rd Street,40.84400191175045,-73.91008714449384,Grand Concourse,,Library,
3667,NYPL,Giffords Lane,40.55242326280796,-74.15111164313684,Great Kills,,Library,
3668,NYPL,East Houston Street,40.71978015438276,-73.97942314417445,Hamilton Fish Park,,Library,
3669,NYPL,West 145th Street,40.82567237379984,-73.94803241890192,Hamilton Grange,,Library,
3670,NYPL,West 124th Street,40.80616044207548,-73.94331559838257,Harlem,,Library,
3671,NYPL,West 168th Street,40.83796001685504,-73.92355090156951,High Bridge,,Library,
3672,NYPL,Leroy Street,40.72998291458653,-74.00533101445356,Hudson Park,,Library,
3673,NYPL,Huguenot Avenue,40.53407849308034,-74.19322900650182,Huguenot Park,,Library,
3674,NYPL,Southern Boulevard,40.81867008718861,-73.89413216580388,Hunts Point,,Library,
3675,NYPL,Broadway,40.86574872073702,-73.92586290917251,Inwood,,Library,
3676,NYPL,Avenue of the Americas,40.73463470830847,-73.99916928513315,Jefferson Market,,Library,
3677,NYPL,Eames Place,40.86906986689302,-73.90119235962918,Jerome Park,,Library,
3678,NYPL,West 231st Street,40.88069989038004,-73.90770595199646,Kingsbridge,,Library,
3679,NYPL,Third Avenue,40.74380962013242,-73.97990195853163,Kips Bay,,Library,
3680,NYPL,Adam Clayton Powell Jr. Boulevard,40.82653201339423,-73.93586246250698,Macomb's Bridge,,Library,
3681,NYPL,South Ave,40.63469343184469,-74.16658190502365,Mariners Harbor,,Library,
3682,NYPL,Morris Avenue,40.82658455897067,-73.91758393603561,Melrose,,Library,
3683,NYPL,Fifth Avenue,40.75189156171031,-73.98169851078917,Mid-Manhattan,,Library,
3684,NYPL,Broadway,40.80613025800837,-73.96477561597041,Morningside Heights,,Library,
3685,NYPL,Morris Park Avenue,40.84802911005552,-73.85695785375374,Morris Park,,Library,
3686,NYPL,East 169th Street,40.83126291201479,-73.90179407206183,Morrisania,,Library,
3687,NYPL,East 205th Street,40.87437981398938,-73.87838435032448,Mosholu,,Library,
3688,NYPL,East 140th Street,40.81158963775246,-73.92438195200242,Mott Haven,,Library,
3689,NYPL,West 23rd Street,40.74448733065495,-73.9959685690698,Muhlenberg,,Library,
3690,NYPL,Jersey Street,40.72413926605543,-73.99568416859454,Mulberry Street,,Library,
3691,NYPL,Murray Street,40.71357685109021,-74.00786921340098,New Amsterdam,,Library,
3692,NYPL,New Dorp Lane,40.57193184836513,-74.11195814748115,New Dorp,,Library,
3693,NYPL,Lincoln Center Plaza,40.7735069911927,-73.98454684522841,"Library for the Performing Arts, Dorothy and Lewis B. Cullman Center",,Library,
3694,NYPL,Second Avenue,40.72890664078863,-73.98774284104663,Ottendorfer,,Library,
3695,NYPL,Westchester Avenue,40.83378098529545,-73.85835004816082,Parkchester,,Library,
3696,NYPL,Middletown Road,40.84431752993152,-73.82790017237492,Pelham Bay,,Library,
3697,NYPL,Barnes Avenue,40.85487588027384,-73.8641466616336,Pelham Parkway-Van Nest,,Library,
3698,NYPL,Bennett Street,40.63758561600359,-74.13110461508398,Port Richmond,,Library,
3699,NYPL,Clarke Avenue,40.56653014621018,-74.13853387646311,Richmondtown,,Library,
3700,NYPL,Mosholu Avenue,40.90372277707978,-73.90277254280693,Riverdale,,Library,
3701,NYPL,Amsterdam Avenue,40.77423207861022,-73.98451216196563,Riverside,,Library,
3702,NYPL,Main Street,40.76123275727826,-73.95020567413508,Roosevelt Island,,Library,
3703,NYPL,Malcolm X Boulevard,40.81464862404033,-73.94094393837611,Schomburg Center for Research in Black Culture,,Library,
3704,NYPL,Madison Avenue,40.74811515837409,-73.98300921762814,"Science, Industry and Business Library (SIBL)",,Library,
3705,NYPL,Martin Luther King Jr. Boulevard,40.84944450629447,-73.9174950173068,Sedgwick,,Library,
3706,NYPL,East Broadway,40.71440955033492,-73.98850101814436,Seward Park,,Library,
3707,NYPL,Soundview Avenue,40.81870935224863,-73.86288995608042,Soundview,,Library,
3708,NYPL,Robin Road,40.59580257046463,-74.06298045409709,South Beach,,Library,
3709,NYPL,West 235th Street,40.88628523559925,-73.9146501854584,Spuyten Duyvil,,Library,
3710,NYPL,Amsterdam Avenue,40.78483463670837,-73.97745211592564,St. Agnes,,Library,
3711,NYPL,Central Avenue,40.64179934831384,-74.07667836343802,St. George Library Center,,Library,
3712,NYPL,Canal Street,40.62625652229364,-74.07786385638836,Stapleton,,Library,
3713,NYPL,Fifth Avenue at 42nd Street,40.75320442290988,-73.98223080385785,Stephen A. Schwarzman Building,,Library,
3714,NYPL,Lexington Avenue,40.75680235018433,-73.97254082689402,Terence Cardinal Cooke-Cathedral,,Library,
3715,NYPL,Cross Bronx Expressway Extension,40.82287218481685,-73.8190949368255,Throg's Neck,,Library,
3716,NYPL,Victory Boulevard,40.60960200172146,-74.14852127833858,Todt Hill-Westerleigh,,Library,
3717,NYPL,East 10th Street,40.72728802667872,-73.98042071146763,Tompkins Square,,Library,
3718,NYPL,Amboy Road,40.50953112385938,-74.24410670826178,Tottenville,,Library,
3719,NYPL,Washington Avenue,40.84604568736388,-73.89834943816875,Tremont,,Library,
3720,NYPL,Sedgwick Avenue,40.88277969546436,-73.8939211860628,Van Cortlandt,,Library,
3721,NYPL,Lowerre Place,40.89108506540671,-73.85958124409599,Wakefield,,Library,
3722,NYPL,St. Nicholas Avenue,40.83454888730576,-73.93971034945567,Washington Heights,,Library,
3723,NYPL,York Avenue,40.77065254346265,-73.95134169404905,Webster,,Library,
3724,NYPL,Honeywell Avenue,40.84464445300564,-73.88301210482436,West Farms,,Library,
